9.259546849351924	14.773859217985667	guitar
17.112987867763586	20.36750291473885	mando
19.78175432049024	23.2547880549564	banjo
21.228109265948113	23.625654526754992	guitar
26.391093673307697	28.08847081070528	mando
27.007041986414464	29.461993149883433	mando
30.276543350804538	32.562457360176026	guitar
31.504580608963696	35.211889182919094	mando
35.24284244330836	39.585103088346735	mando
36.65217068784659	41.3338904975742	banjo
36.79652419930568	40.62823501354048	banjo
37.77387602271476	39.9754217257566	mando
38.394187493361464	41.82529711269379	mando
39.18498181962744	41.380250918345055	guitar
51.43575256498151	56.75549793226492	guitar
52.40674907697047	54.56086218552504	mando
61.10821137031518	64.38070275047147	guitar
64.62710828000291	67.32791461736375	mando
65.96039769362382	72.4329862781644	guitar
71.07204432924324	73.99653076348292	banjo
73.31627354625114	78.42662402663022	guitar
74.50039584522226	76.90560863221121	guitar
77.44980228860979	82.6124211021369	guitar
78.98572979308322	84.56637884467851	guitar
80.07060402363959	84.23328499829273	guitar
80.5615371644224	83.3579758346265	banjo
81.9664359968806	86.64243976978878	banjo
82.16324360218154	84.39731899205806	banjo
83.63194055969718	86.96844985060332	mando
86.4220204259319	88.16050655971827	mando
88.2254721266969	92.77931555516035	guitar
89.07390207076544	93.97597024496096	guitar
89.31633010193522	92.60397135850154	mando
97.40648854146815	104.04668832470196	guitar
99.96703573467458	101.8609410994491	banjo
102.86942835212261	107.35419973774133	banjo
103.76189872839602	107.18249025916957	mando
104.24727000247175	108.33794948292908	banjo
105.13275464092712	110.63728520084905	guitar
109.45854563726252	113.96571369223686	guitar
115.49276076657948	118.5032425720695	banjo
117.3598614824516	119.23267334176325	banjo
119.56379634915393	124.49879585877976	banjo
119.91947829068752	123.11567893615977	mando
120.67190183676212	124.93164262251092	banjo
121.0977866696561	123.35780254144447	mando
125.31809325115881	129.22116060469517	mando
125.48274721898025	128.39854415297486	banjo
130.2768915383798	132.36145107484526	banjo
130.8915659510876	135.11609550583327	guitar
131.76730545810733	136.24756963267114	guitar
133.96271977272625	137.94641799429021	banjo
135.81852035387112	138.2161123328986	mando
136.4014601110425	140.10431873136764	mando
137.11121715430542	140.709586459575	mando
141.485593961802	146.16073171555124	banjo
144.45991882203813	146.47538365408246	mando
144.9961747489822	146.63457358267	mando
149.2180769712902	153.5056848053456	banjo
149.33586698866443	153.06166327590097	banjo
153.39015250932218	159.7901542802746	guitar
157.84129730003352	161.67141143189153	banjo
158.96255346382534	160.44960904368335	mando
160.13142898617795	162.54997250176848	banjo
163.60390121609	166.48388213408114	guitar
167.1633594673643	170.35333544076417	banjo
167.51238831975886	171.60129385285043	mando
168.32801462836318	171.93270268967618	mando
169.2231040224913	173.79964658214527	banjo
169.3802961341687	171.92639238260176	guitar
172.0108990696439	176.80422749926603	guitar
173.07415315462524	176.19858448039162	banjo
