5.246926513872749	7.012341074248044	mando
6.761063285342663	14.532420014719339	guitar
12.639731461076018	13.335640602916813	boner
14.473821663107113	16.302053132058386	viola
17.240166439964856	18.066967939755436	oboe
17.69586169858458	20.086660832406704	violin
18.336858409493466	18.951356369486174	boner
21.348040438418145	23.685499265932055	contrabassoon
22.86368471258185	23.83828924975455	flute
24.687137126149203	33.02479396745744	guitar
33.3615156613606	34.299268445791284	bass_clarinet
37.97913867365598	38.68531831546535	viola
44.46733307635303	45.209696602879994	viola
45.68404789684917	46.78134822073423	bass_clarinet
46.38485757734343	48.93884511320982	bass_clarinet
50.164945771868	50.70582951311711	oboe
52.29360369315403	53.07537344026967	trumpet
52.58297860821344	52.74993503931347	flute
54.83892727624486	55.96751382015427	viola
58.10771042385849	58.35796440386683	flute
59.640054677425894	63.37799668007486	mando
60.268064228472035	60.52242759661733	bassoon
60.777815250407045	62.25901607272986	mando
61.67617596093424	62.798259005789255	cello
61.80754698888584	62.62215948568888	tuba
62.675830840867604	63.81366699566555	trumpet
62.8570332398958	63.8503085187589	flute
63.66416265522809	67.49555152228022	mando
64.7145809307932	65.35228916368366	bass_clarinet
66.54264848044721	67.05770753607511	flute
68.4878879702245	70.56288556648188	viola
69.12047270897945	70.83847460134362	clarinet
70.83425259678191	73.63711274047375	mando
71.09308590254672	71.59169019763216	trumpet
73.3445141246205	74.03096011045146	bassoon
74.27522389895007	75.18952595946718	violin
74.49311821733505	80.91637625190731	guitar
76.94846255139736	78.18409192455081	viola
81.7832535628154	86.75570403829965	banjo
82.16605798493245	83.13232517658818	bass_clarinet
82.60368543980074	84.01027891403983	trumpet
90.40093824475302	97.03264723559698	guitar
90.8519972464891	91.68536978170626	tuba
95.54528163850561	96.25187196657355	viola
95.6635858415497	97.14693209825855	bassoon
97.6404863183338	98.55244166729801	violin
98.90186507590104	102.70413193430842	guitar
99.92737161064267	101.41189429528556	bassoon
104.36554423019282	105.17084089847627	sax
105.01155106215813	105.8149839785509	bassoon
107.14232317492491	111.91785648932358	guitar
108.11921881671401	109.91959191373881	guitar
109.22042449335677	113.81614490450289	banjo
110.68763643581404	112.53047367606321	bassoon
112.07897520013509	113.87994487647599	oboe
115.33787935778965	116.0660085739034	tuba
115.88362783367289	116.41383215691471	boner
119.21876155679699	124.32670278723144	guitar
123.06843849811354	123.76632222553415	sax
124.7356756426014	125.20777436731066	violin
128.11135969193606	128.47818006444797	contrabassoon
128.29741854778504	128.9566215939167	cello
128.3371758049301	133.3104751191996	guitar
128.95879802143486	133.15680843688895	mando
129.35084239561925	130.24464378417343	flute
132.56584239834905	132.87494981436907	bass_clarinet
133.63178687927729	136.07182471390968	mando
133.76838714317063	134.4366865919833	boner
141.37475129169206	142.6205819541247	oboe
143.44597151409815	146.80012863743082	guitar
143.53455740236944	145.58892729034204	clarinet
144.99149397840853	145.62861955747877	tuba
146.294798523267	146.73674377716557	contrabassoon
147.17614074427033	147.66589815725553	sax
149.157348552191	153.9839287210174	guitar
149.51758241276536	151.81235707560708	violin
149.80965296266154	150.31850127060295	boner
151.97298131644365	152.79167060332875	boner
153.4770753214342	154.96025738203457	trumpet
155.2583259143038	155.77427763055107	clarinet
155.56925042094502	157.27318932243554	trumpet
157.53748746115764	158.09331100237307	bassoon
157.88820110901742	158.2088570987099	bass_clarinet
158.9935945110854	162.3647248912835	banjo
159.2232911981206	159.81069571329286	oboe
162.4125980276835	162.9735780858291	contrabassoon
164.0648349559097	164.53526255192597	bassoon
164.70590247821352	165.81468367304944	violin
164.90702015629924	165.68973547171018	violin
168.10154056153482	169.363935767218	oboe
169.92602856061745	176.43572656856796	guitar
172.96265054208436	176.6146255062495	trumpet
