5.470333610696406	6.874640161838425	boner
8.178266011336484	9.29926194051968	trumpet
13.927440832419206	14.110344626778042	boner
18.462651479517717	20.18793867073548	trumpet
20.26259744016114	22.977748437053837	tuba
23.66336795888638	24.030550209909478	boner
28.83474960965666	29.4977711318765	trumpet
30.63286887031591	32.60692590401977	boner
34.35311300403558	35.069324681522865	tuba
37.4342447448457	39.140111085565756	trumpet
37.80600898191101	38.7065130360169	boner
41.23951377382335	42.849146479689615	trumpet
41.86575104172741	42.60510844010185	tuba
43.28981743416999	43.73450473275954	tuba
45.49009810050191	46.961824539517664	tuba
52.58525710257503	53.319571875994825	tuba
53.296515195050965	53.81253685282193	boner
73.11521057419453	74.39033026298736	trumpet
84.30179868684095	84.78246700196972	boner
89.90386776762041	90.8368569444584	boner
91.60710887134921	92.20413937472209	trumpet
91.86722203117719	92.68823908397103	boner
99.92412582717364	101.09869735941638	boner
101.42322499167311	102.05511387271086	boner
103.38958383367837	104.00114461385706	boner
103.91996927430826	104.47120073312408	boner
112.99760333966856	114.59264535628006	boner
116.6991008942779	117.8687556816243	trumpet
117.90833790956951	118.87542432800018	trumpet
120.08931133933395	121.1513775953435	trumpet
121.53300367660802	122.6006691284879	trumpet
135.05603556059512	136.46517339487622	trumpet
149.94692743937964	150.6782519042326	trumpet
150.15014356803013	151.18746785281635	trumpet
150.92045662372627	151.26334451963808	boner
150.95278828107695	151.45357975539176	tuba
151.13844041424747	152.2971143115529	boner
151.15680859165593	151.72784299674274	tuba
154.43783717630382	158.31625248867803	trumpet
158.7922519058735	160.820410066499	tuba
161.50344155072057	162.44003964809525	trumpet
167.09596387452845	167.35355598042406	tuba
168.4130333299667	171.80080483209525	trumpet
